,COUNTY NAME,Year,TOTALREV,TFEDREV,TSTREV,TLOCREV,TOTALEXP,TCURINST,TCURSSVC,TCURONON,TCAPOUT,TOTAL ARRESTS,JUVENILE POP,CRIME RATE
843,Bradford,2004,7.79713481708877,1.02455871066769,4.9281146073164495,1.8444614991046304,7.86748529035559,4.171655154771042,2.645177794832438,0.5108723458685086,0.5267331798413917,113,5683,1.9883864156255502
844,Brevard,2004,7.43590749786877,0.6666215612779258,3.8182703887633456,2.9510155478274984,7.475446881638949,4.030527327099769,2.012408492442592,0.31987388533308075,0.9684578016535637,5275,109570,4.814273980104043
845,Broward,2004,8.179936591712941,0.7389887661040556,3.950713801381788,3.4902340242270964,8.422321183132661,3.9549141422471457,2.503208899151502,0.5236644858614181,1.2561401579709348,11782,407248,2.89307743684438
846,Calhoun,2004,7.1977528089887635,0.9950561797752808,5.117752808988763,1.084943820224719,7.239550561797753,3.867415730337079,2.4916853932584266,0.4737078651685393,0.4067415730337079,76,2999,2.5341780593531182
847,Charlotte,2004,8.278773636462999,0.7214996174445295,2.0224614711990383,5.534812547819433,7.533227675155754,3.803311837359274,2.528855612635261,0.5180347578970379,0.6318176849928954,959,24139,3.972824060648743
848,Citrus,2004,7.961203840948638,0.7611007282335503,3.1647870077978992,4.035316104917188,8.60411161951408,4.045047367403493,2.7562673197138623,0.5386350454340401,1.2455371528001546,557,21603,2.578345600148128
849,Clay,2004,7.037934332164488,0.4978004462862608,4.408415683774307,2.131718202103921,6.91893528849219,3.611348422059293,2.0091807459356072,0.2636595473382212,0.9258527255339496,1066,44629,2.388581415671424
850,Collier,2004,10.385985008840304,0.8978260328211769,1.433722638643325,8.0544363373758,12.256841895559928,4.608984734915457,3.049406081131558,0.4822322384640287,3.760066738053141,2479,60046,4.128501482196982
851,Columbia,2004,7.153524004085803,0.9810010214504596,4.6013278855975495,1.5711950970377937,7.245250255362616,3.66046986721144,2.3844739530132792,0.3889683350357508,0.7783452502553626,382,14743,2.5910601641456963
852,Miami-Dade,2004,8.72726441357236,1.0089191333700929,4.070255658512313,3.648089621689955,8.424097260513468,4.3735788157133815,2.5717901475315035,0.6240730529741652,0.6292158102128919,11169,559232,1.997203307392996
853,Dixie,2004,7.76855693868142,1.2088520055325034,4.868603042876901,1.6911018902720147,8.011526048870447,3.7224527431996313,2.9506685108344866,0.5172890733056709,0.8031350852927617,58,3067,1.8910987936093904
854,Duval,2004,7.309145781393517,0.7756585904273795,3.4869594078282145,3.046527783137924,7.4277267920683565,3.8567271548430417,2.1614810469523067,0.3304877389874727,1.0060359532869705,7298,208226,3.504845696502838
855,Escambia,2004,7.671871448702213,1.0051138688122188,4.0234101550070465,2.643347424882949,7.430201372789672,3.6426428474021546,2.465339333606073,0.4614527933087868,0.7594890676848948,2383,67118,3.550463363032272
856,Flagler,2004,10.422582905184491,0.6317141522652966,4.332671648762259,5.458197104156937,10.1373190098085,3.6453759925268567,2.5841896310135453,0.7999766464269034,2.8652498832321345,429,12781,3.356544871293326
857,Franklin,2004,11.057906458797328,1.506310319227914,1.7698589458054936,7.78173719376392,9.32145508537491,4.933184855233853,3.0118782479584265,0.3667409057164068,0.9658500371195248,145,1968,7.367886178861789
858,Gadsden,2004,8.669689119170982,1.9192573402417965,5.251871042026481,1.498560736902706,9.06174438687392,3.826424870466321,3.153569372481289,0.7872769142199194,1.2750431778929188,124,11357,1.091837633177776
859,Gilchrist,2004,7.345338983050849,1.0529661016949152,4.757062146892656,1.5353107344632768,7.621115819209041,4.032132768361582,2.6207627118644066,0.4431497175141243,0.4915254237288136,27,3637,0.7423700852350839
860,Glades,2004,14.292490118577074,2.143280632411068,8.103754940711463,4.045454545454546,16.24802371541502,4.5978260869565215,3.8181818181818175,0.4397233201581028,7.388339920948616,61,2546,2.3959151610369207
861,Gulf,2004,9.010232558139538,1.2153488372093024,2.7209302325581395,5.0739534883720925,8.550697674418604,4.155813953488372,3.0353488372093023,0.4288372093023256,0.8427906976744186,46,2796,1.6452074391988556
862,Hamilton,2004,12.976178901312592,1.5969859017987358,9.007778317938746,2.3714146815751094,12.854642683519687,3.934370442391833,2.9834710743801653,0.5590666018473505,5.362177929022849,43,2968,1.4487870619946093
863,Hardee,2004,7.568281938325992,1.2809806550469258,3.7732235203983913,2.5140777628806736,7.612909404328673,3.9789312392262017,2.5158015705803485,0.4880291131967056,0.6031411606971845,294,7264,4.047356828193833
864,Hendry,2004,7.576200417536534,1.1474425887265136,4.265657620041754,2.1631002087682667,7.4647703549060545,4.060281837160751,2.4684237995824634,0.4560281837160752,0.4326722338204593,440,10868,4.048582995951417
865,Hernando,2004,8.042508675239844,0.6780975709328434,3.8510920596040017,3.5133190447030005,7.362573994692794,3.385435803225148,2.3529802000408253,0.3549193713002653,1.019391712594407,1123,29279,3.8355135079749982
866,Highlands,2004,7.813475055717468,1.191582376135779,3.79873135607749,2.8231613235042,7.8496485513457905,3.9388822218412485,2.681124635693468,0.44788273615635177,0.6746099777130121,684,17403,3.9303568350284435
867,Hillsborough,2004,8.685860362836724,1.139824079164376,4.629428257284221,2.9166080263881256,8.925063221550303,4.023474436503573,2.2425013743815283,0.8078449697636064,1.580175920835624,10931,275714,3.9646155073735834
868,Holmes,2004,9.50694649719184,1.287614543304759,6.9970440437481525,1.22228791013893,10.216967188885603,4.102276086313924,2.5894176766183854,0.3972805202483004,3.112917528820573,66,4314,1.5299026425591102
869,Jackson,2004,7.7675194660734155,1.2740545050055618,4.8897385984427135,1.603726362625139,8.718437152391546,3.9591212458286975,2.6347330367074533,0.4834538375973304,1.5582591768631813,134,9927,1.3498539337161275
870,Jefferson,2004,15.599059771658833,2.311618535930154,11.048354600402956,2.2390866353257217,19.1443922095366,4.318334452652787,3.642713230355944,0.6863666890530558,10.48153122901276,66,2931,2.2517911975435005
871,Lafayette,2004,7.725603864734301,1.2347826086956522,4.890821256038647,1.6,8.035748792270532,3.8560386473429955,3.192270531400966,0.6,0.36618357487922704,12,1629,0.7366482504604052
872,Lake,2004,7.852730054130384,0.6360614262179336,3.681130854318664,3.535537773593787,9.693692633560838,3.6468875029418686,2.228553777359379,0.5052365262414685,3.0095610731936926,1814,53240,3.4072126220886547
873,Lee,2004,9.633602142448769,0.797791351969428,2.3413775464147077,6.494433244064634,9.711431408539703,3.762209249842024,2.7885234556013603,0.503656004573767,2.3839857972497214,3915,102829,3.8072917173170984
874,Leon,2004,8.761042430266508,0.8980865999875753,4.203951046778903,3.6590047835000314,8.342548300925639,3.6608374231223215,2.7450456606821145,0.5761321985463129,1.1972106603714978,1166,51772,2.252182646990652
875,Levy,2004,7.544619845360825,0.9209085051546392,4.694748711340206,1.9289626288659796,7.543975515463918,4.033505154639175,2.4470038659793816,0.3727448453608248,0.6240335051546392,408,8460,4.822695035460993
876,Liberty,2004,8.10747330960854,1.3416370106761566,5.644128113879003,1.1217081850533808,7.701067615658362,4.504626334519574,2.4583629893238435,0.4348754448398576,0.2754448398576512,10,1545,0.6472491909385114
877,Madison,2004,7.707858243451464,1.3072419106317412,5.010785824345146,1.3898305084745763,7.4320493066255775,3.843759630200308,2.670570107858244,0.5198767334360554,0.3540832049306625,194,4515,4.2967884828349945
878,Manatee,2004,8.621843105118081,0.797958727557178,2.987186172986665,4.836698204574238,9.495592142839405,4.032034567533338,2.4392460701780525,0.4613971044724229,2.3333581663314207,1920,61706,3.1115288626713773
879,Marion,2004,7.635010648308652,0.9270467039770196,4.068074884849685,2.6398890594819475,7.924793224704076,3.887697488980239,2.3914367787628152,0.5000742905254817,1.030186716854044,2386,59207,4.029928893542993
880,Martin,2004,9.436934150593265,0.7981218017207445,1.944272619917899,6.69453972895462,10.284935050328967,4.116628240454366,2.46527582522634,0.5298318618905696,3.1475004217511104,982,25985,3.7791033288435636
881,Monroe,2004,11.473522975929976,0.9679431072210064,1.5888402625820568,8.916739606126917,12.29781181619256,4.6278993435448585,3.0587527352297594,0.4192560175054705,4.019912472647701,556,12580,4.419713831478537
882,Nassau,2004,7.010981728675565,0.5201173908927388,2.7632301429518127,3.7276341948310137,6.484994793145886,3.3687399413045536,2.2102622361071664,0.3499005964214712,0.5194547003692133,292,15037,1.9418767041298133
883,Okaloosa,2004,7.0554796913207785,0.7750960652926419,3.5481914319286094,2.732192194099526,6.77649337864016,3.9017752230937783,2.071167709358824,0.33252881958779257,0.4231636444472673,1309,43358,3.0190506942202133
884,Okeechobee,2004,7.3497733205110585,0.9553510097540872,4.442780601731007,1.951641709025965,7.465173787608188,3.819068553372716,2.405687594449787,0.4172276411595,0.8061546915785135,213,9514,2.238805970149253
885,Orange,2004,8.318756325606053,0.7270711841534532,3.4379729143573186,4.153712227095282,7.913983806448503,3.766494770832329,2.407085883657044,0.3873801147043231,1.0879500216877922,6856,251579,2.725187714395876
886,Pasco,2004,7.806103286384977,0.6854807859502695,4.564580073030777,2.5560424274039297,7.241540601634497,3.7234567901234574,2.3317509998261166,0.4385150408624587,0.6054077551730134,2419,84315,2.8690031429757457
887,Pinellas,2004,8.036669286525196,0.8143218932844293,3.4237446511221727,3.7986027421185917,8.33197100689896,3.893563880883766,2.570919570343201,0.450755392542136,1.3951008645533138,7479,176288,4.242489562534035
888,Polk,2004,7.661389433648304,0.8709573899090747,4.042455577345931,2.7479764663932964,7.5473584120758295,4.171177274618174,2.2383550246627446,0.529339751589707,0.43354133238248055,4243,126960,3.3419974795211087
889,Putnam,2004,7.22596193121477,0.9992647659504944,4.173106772322523,2.053590392941753,7.361898537701168,3.721019524548648,2.5106608937178336,0.42365819785965203,0.6143288946981456,672,17363,3.870298911478432
890,Sarasota,2004,10.467850457833764,0.6361106895330602,1.8036120807406284,8.028127687560074,10.253149188040672,4.684448828856175,2.821773663176,0.531390701674508,2.1535640208428193,1220,50598,2.4111624965413654
891,Seminole,2004,7.737597066436582,0.5304295575003082,3.780552816467398,3.4266146924688767,7.352258720571921,3.860501663996056,1.9963946752126216,0.32278442006655983,0.9711111795883149,2867,34878,8.22008142668731
892,Sumter,2004,7.4219046230129795,0.9377278693306109,3.713577366195129,2.7705993874872394,8.336298672889018,4.066355549073939,2.2419425404695934,0.42875893247776004,1.430946478051626,295,8029,3.674181093535932
893,Suwannee,2004,7.187638722895679,0.9743896192590064,4.58067269933413,1.632576404302544,7.240737578965341,4.072562745432816,2.452450059757555,0.42564452791531504,0.2731773945705993,188,8869,2.119742924794227
894,Taylor,2004,8.12685938815605,1.4605669379736177,4.1908504069604255,2.475442043222004,8.101319113106932,4.19337636822902,2.7305641313499858,0.6337356160538872,0.5436429974740388,119,4542,2.6199911933069133
895,Union,2004,7.408106863196684,0.90234914785813,5.175495163519115,1.330262551819438,7.3095347766006435,3.9345923537540304,2.5941962229387383,0.5140488254260709,0.24458774758175955,59,2951,1.9993222636394443
896,Volusia,2004,8.387991699043518,0.7511117352431774,3.583625895239433,4.053254068560907,8.753982742748365,3.985957028507232,2.3262338310786563,0.3276225249262744,1.887125715801464,4041,94906,4.257897287842709
897,Wakulla,2004,7.263257975913797,0.5998309740122544,4.946334248890767,1.7170927530107754,7.043101626875132,3.646524403126981,2.42573420663427,0.3460807099091485,0.5463765053877033,153,6238,2.452709201667201
898,Walton,2004,9.047166921898928,0.9428790199081164,1.6174578866768758,6.486830015313934,8.43843797856049,4.079019908116386,2.6917304747320063,0.4601837672281777,1.0055130168453292,345,9972,3.4596871239470515
899,Washington,2004,11.839124087591241,1.6648175182481753,7.851094890510949,2.323211678832117,10.6978102189781,5.219270072992701,3.4172262773722633,1.4960583941605838,0.5588321167883211,104,4948,2.1018593371059016
900,Alachua,2003,7.652410972908503,0.9445902197989436,3.725711364798092,2.9821093883114664,7.568035440449821,3.5285057079570628,2.6201056398023512,0.4635883455443858,0.7184188107002897,1564,42889,3.646622677143323
901,Baker,2003,6.795801104972376,0.7854143646408841,4.93060773480663,1.0797790055248622,6.350276243093924,3.161546961325967,2.4640883977900554,0.4590055248618785,0.24861878453038674,210,6248,3.361075544174136
902,Bay,2003,7.431694402420575,0.7968229954614221,3.485590015128593,3.14928139183056,7.190922844175493,3.686951588502269,2.105068078668684,0.5279122541603631,0.6813540090771558,1851,36358,5.091039111062215
903,Bradford,2003,7.5,0.978681209717402,4.858205255329699,1.6631135349529005,7.571145265245414,3.920178482895389,2.482399603371344,0.5240456122954883,0.6306395637084781,86,5646,1.5232022670917464
904,Brevard,2003,6.913981901075743,0.5928981694467018,3.53288522196664,2.788198509662401,7.006032974752414,3.717703612897894,2.0296827867384746,0.2949408410352474,0.7984187545626094,5481,107868,5.0812103682278345
905,Broward,2003,7.5149799384156015,0.6530708220584118,3.486210693291033,3.3756984230661566,8.04649435476346,3.559063170663432,2.4424148549034244,0.4537911729028646,1.4028216851730897,11851,404205,2.9319281057879047
906,Calhoun,2003,6.843606255749769,1.041398344066237,4.8063477460901565,0.9958601655933764,6.65409383624655,3.638454461821527,2.2690892364305433,0.4604415823367065,0.2861085556577737,95,3011,3.155097974094985
907,Charlotte,2003,7.9241842610364674,0.7016484136840917,2.101332279552896,5.121203567799481,8.190640171615671,3.5828723043920063,2.417297053178277,0.5020887433668285,1.6135824771367282,1146,23609,4.854081070778093
908,Citrus,2003,7.523086942364051,0.7177466623249755,2.9740149788342567,3.8313253012048194,7.619667860631716,3.666167372191469,2.52979485509606,0.4708563985672419,0.9332464995115598,622,21196,2.934515946404982
909,Clay,2003,6.5188037908978265,0.4319346304544389,4.101235725528281,1.9856334349151064,6.4914102005960945,3.4365225545025284,1.9643347510130271,0.2581963095676635,0.7466930109507384,1042,42734,2.43833949548369
910,Collier,2003,9.942272369456836,0.9138546313303596,1.245237470480189,7.783180267646288,10.715533980582522,4.494961952243505,2.5814746785620573,0.4881658357386513,2.8054316452374706,2303,57464,4.007726576639286
911,Columbia,2003,6.725867930359534,0.8641186772432266,4.3804471000309055,1.4813021530854025,6.519934068198207,3.4864530751004428,2.2913361491707014,0.3765323992994746,0.33038013804471,443,14551,3.0444642979863925
912,Miami-Dade,2003,7.971499350553702,0.8994148288005999,3.7461910309457815,3.3258934908073217,8.057333386895914,4.245528194003669,2.3792016497275004,0.5789820431446592,0.6270169659475889,12380,561147,2.2061955245238773
913,Dixie,2003,7.792283535217585,1.471960520412741,4.720502467474204,1.5998205473306415,7.437415881561238,3.7438313144908033,2.6132794975325258,0.4140870345446389,0.6491700314042171,29,3045,0.9523809523809524
914,Duval,2003,7.096795342085135,0.7167007477014814,3.5307665891388167,2.8493280052448373,7.413842623667327,3.706320340914413,2.331650094438287,0.32116042021135444,0.9695065794608432,6785,207700,3.2667308618199318
915,Escambia,2003,7.236329766691655,0.943433517344783,3.7871828074240663,2.505713441922806,7.383516208909789,3.4555532838092637,2.2478248029260093,0.4418092187464504,1.1289897544242258,2595,66952,3.875911100489903
916,Flagler,2003,8.552558873832389,0.6199184317852914,2.894356005788712,5.038284436258387,7.787396395211156,3.4888830417050385,2.5453229838179188,0.8371266938560715,0.6613603473227206,444,11424,3.88655462184874
917,Franklin,2003,9.004460966542752,1.4007434944237918,1.2907063197026023,6.313011152416358,9.107806691449817,4.837174721189591,2.7286245353159853,0.4840148698884759,0.9947955390334572,24,1956,1.2269938650306749
918,Gadsden,2003,9.627431906614788,1.6864924958310172,6.621178432462479,1.3197609783212896,9.790717065036132,3.5332128960533633,2.8956364647026125,0.7576431350750417,2.5846303501945527,265,11519,2.300546922475909
919,Gilchrist,2003,6.940014630577908,0.8054133138258961,4.621433796634968,1.5131675201170447,6.813094367227506,3.6726408193123623,2.4736649597659106,0.4615947329919532,0.1645940014630578,63,3642,1.7298187808896208
920,Glades,2003,9.316633266533065,2.009018036072144,3.37374749498998,3.9338677354709417,10.014028056112226,4.292585170340681,3.130260521042084,0.4348697394789579,2.156312625250501,43,2459,1.748678324522163
921,Gulf,2003,7.597966728280961,1.0069316081330868,2.443160813308688,4.147874306839187,8.157578558225508,3.945009242144178,2.7222735674676524,0.4205175600739372,0.972735674676525,63,2787,2.2604951560818085
922,Hamilton,2003,13.914769975786927,1.8338983050847455,9.778692493946732,2.3021791767554483,13.587893462469733,3.911864406779661,2.9970944309927363,0.5375302663438256,6.1254237288135585,50,3011,1.6605778811026235
923,Hardee,2003,6.928502415458938,1.1534299516908213,3.6129468599033823,2.1621256038647343,6.706280193236714,3.6929468599033815,2.2782608695652176,0.4481159420289855,0.25565217391304346,307,7277,4.218771471760341
924,Hendry,2003,7.149354880750685,1.148181936661019,3.925192232503584,2.075980711586081,7.006255701811547,3.5756548937833963,2.380164212172553,0.4233024892480125,0.5730483513619185,508,10802,4.702832808739122
925,Hernando,2003,7.476484815909702,0.5901101854340232,3.4740661112604134,3.412308519215265,7.606449879064767,3.2845471647406614,2.2689599570008063,0.32297769416823435,1.510722923945176,1173,27706,4.233739984118964
926,Highlands,2003,7.217098354917746,1.0020126006300314,3.493874693734687,2.721211060553028,7.463860693034651,3.66030801540077,2.5119005950297515,0.4228211410570529,0.7583129156457823,714,17020,4.195064629847239
927,Hillsborough,2003,7.969843947701392,1.0989262142783864,4.005300534613061,2.8656171988099444,8.580266052640578,3.799668289124215,2.2227421432398238,0.8103662498432638,1.4842465831499994,9750,268964,3.625020448833301
928,Holmes,2003,6.988576449912126,1.0046865846514352,4.764792032806093,1.219097832454599,7.005272407732866,3.858230814294083,2.438488576449912,0.37580550673696544,0.3172231985940246,75,4429,1.6933845111763381
929,Jackson,2003,8.898136645962731,1.1579020013802623,6.259213250517599,1.4810213940648724,8.110420979986197,3.7690821256038647,2.5919944789510008,0.4456866804692892,1.2531400966183577,155,9814,1.5793764010597104
930,Jefferson,2003,13.447619047619048,1.7307936507936508,9.625396825396823,2.091428571428572,10.14984126984127,3.9847619047619047,3.483174603174603,0.7136507936507936,1.951746031746032,108,2955,3.6548223350253815
931,Lafayette,2003,7.606291706387036,1.436606291706387,4.55767397521449,1.6120114394661582,8.198284080076263,3.469018112488084,3.3593898951382273,0.5729265967588181,0.7750238322211629,13,1547,0.8403361344537815
932,Lake,2003,7.3540054118683535,0.632527845950538,3.61339752060915,3.108080045308665,7.4942105594361585,3.4489648228557046,2.182147127304764,0.4789188849034045,1.0747278333647976,1597,50172,3.1830503069441116
933,Lee,2003,7.950690179193312,0.7311467105679732,2.0238080162097134,5.195735452415628,7.477790793389476,3.414107515988096,2.4905021211929337,0.4703982777179763,0.8854872411828025,3920,97857,4.005845264007685
934,Leon,2003,7.834510468656809,0.7904699124211321,3.7693442571491347,3.2746962990865427,7.3264902533195215,3.397997300436325,2.5082713375396297,0.5778321875882851,0.66751420409957,1132,51085,2.215914652050504
935,Levy,2003,7.276296417470964,0.9191886144282676,4.448388679862588,1.9087191231801082,7.3500736136103395,3.825126778995583,2.38557173237363,0.3539996728283985,0.7101259610665794,283,8276,3.4195263412276464
936,Liberty,2003,7.624728850325379,1.118582791033984,5.456977584960232,1.0491684743311642,7.229211858279103,4.306579898770789,2.2530730296456976,0.3890093998553869,0.2501807664497469,20,1519,1.3166556945358792
937,Madison,2003,7.193899124131683,1.3198429477499245,4.714285714285714,1.1597704620960434,6.857444880700696,3.59710057384476,2.6143159166414978,0.5249169435215947,0.07641196013289038,146,4482,3.2574743418116916
938,Manatee,2003,7.835582132270265,0.7385515690483492,3.0615353163651227,4.035495246856792,8.232878462639272,3.877644894204232,2.3230093018501483,0.4646580803434529,1.4534396401921699,1879,59890,3.137418600768075
939,Marion,2003,7.232132963988921,0.8707630319818686,3.8621254092168216,2.4992445227902294,7.059229413246034,3.6580206497104,2.2287333165449508,0.4714933266179804,0.5979098463863006,2494,58064,4.295260402314687
940,Martin,2003,8.830639086853235,0.822063850744539,1.6609305289993626,6.347644707109335,8.63172837360218,4.011124630627498,2.4295729764181013,0.5160206269192885,1.652413233675184,1101,25389,4.336523691362402
941,Monroe,2003,10.267845519635497,1.1514428292471253,1.3000650900412236,7.816337600347147,11.532328053807767,3.919288348882621,2.915057496203081,0.4252549359947928,4.129637665437188,483,12979,3.7213961013945607
942,Nassau,2003,6.683660875344157,0.5013766258425899,2.9103769106617303,3.2719073388398368,6.265166619196809,3.0881040539257567,2.101870312351657,0.3291559859489224,0.7121427893287763,2357,14934,15.782777554573455
943,Okaloosa,2003,6.56878974785082,0.7003291681314116,3.3031223035377586,2.5653382761816497,6.32766610207408,3.541050142213416,1.9923300629574,0.3185260937649804,0.4471892876545972,1150,42803,2.686727565824825
944,Okeechobee,2003,6.956810162314749,1.0272406492589978,4.103316866619618,1.8262526464361328,6.901764290755117,3.645165843330982,2.3726182074805933,0.3863091037402964,0.4800282286520819,182,9231,1.9716173762322609
945,Orange,2003,7.591344396980808,0.6555841177434192,3.3216837409745588,3.614076538262831,8.009765748056301,3.601210952758981,2.4494197255509773,0.4308585037613881,1.2611298025428748,6556,244039,2.6864558533677
946,Pasco,2003,7.141219498880941,0.6633367905817276,4.07787906909038,2.400003639208836,6.888148916425568,3.336153720181233,2.3167931291737176,0.4190912895536511,0.6762559819495242,1977,79839,2.476233419757261
947,Pinellas,2003,7.44348795873558,0.6935838009270554,3.2345955459519744,3.5153086118565504,7.923056146098351,3.734813369114418,2.376415850555885,0.4679190046352769,1.3225873906527723,7390,177341,4.167113075938446
948,Polk,2003,7.283770793024982,0.8405675415860501,3.902347315007484,2.5408559364314485,7.310091385877171,4.100755667506297,2.1542608208909817,0.4963920222927999,0.4163715791138856,4281,124171,3.44766491370771
949,Putnam,2003,7.02923976608187,0.9371144756869342,4.118881679083554,1.9732436113113836,7.410318032524233,3.3358167107265877,2.5413762717295523,0.4306657053592886,1.0539133221180803,763,17318,4.4058205335489085
950,Sarasota,2003,9.858738208476758,0.6160758861707439,1.4802270278792338,7.762435294426781,9.072049820006832,4.158972068213469,2.544682975536695,0.5508316472659431,1.6781406837112751,1295,47503,2.726143611982401
951,Seminole,2003,7.164391766226398,0.5160136178797717,3.3273334804400587,3.321044667906566,6.6748100747092005,3.6666771742899473,1.901585600353056,0.300334142420326,0.6324275762065379,3151,34058,9.251864466498326
952,Sumter,2003,7.223391277828608,0.9951204635559622,3.5083867032631897,2.719884111009454,7.611924367185117,3.8161024702653252,2.295974382433669,0.4518145776151266,0.8292162244586764,169,8096,2.0874505928853755
953,Suwannee,2003,6.836435711823508,1.0168907273354015,4.1952774905205095,1.6242674939675974,6.715960013788348,3.7557738710789375,2.2780075835918647,0.427266459841434,0.2373319544984488,161,8658,1.8595518595518596
954,Taylor,2003,8.229891455608128,1.3868633453938213,4.487336487614807,2.355691622599499,7.946284441970497,4.166434734205399,2.5825215697188977,0.4567214027275258,0.7406067353186752,127,4541,2.7967408059898697
955,Union,2003,7.040018399264031,0.90524379024839,4.90984360625575,1.2249310027598896,6.571297148114076,3.4001839926402946,2.2847286108555656,0.5124195032198712,0.3482060717571297,44,2941,1.496089765385923
956,Volusia,2003,7.797349206349208,0.6408095238095238,3.4124920634920635,3.7440476190476186,7.86331746031746,3.8054603174603177,2.273031746031746,0.3114126984126984,1.2293015873015871,4272,93327,4.577453470056896
957,Wakulla,2003,7.221745657302166,0.5927514475659447,5.057044820930732,1.57194938880549,7.650654085352778,3.516620201586961,2.4085352777182067,0.3454857387947673,1.2925155479305168,148,6116,2.4198822759973844
958,Walton,2003,8.326352530541012,0.8957639219419324,1.2857369506584166,6.144851657940662,8.009836585752817,3.871172457559892,2.4799301919720764,0.4013961605584642,1.042043471362843,369,9690,3.8080495356037147
959,Washington,2003,10.275366568914958,1.5809384164222875,6.374486803519062,2.319941348973607,9.993255131964812,4.790909090909091,3.2155425219941347,1.518181818181818,0.4607038123167155,138,4839,2.8518288902665843
960,Alachua,2002,7.386165302065432,0.9063647697024833,3.701674584723205,2.778125947639745,7.331513865022408,3.2488291384480608,2.5143367364129516,0.4664240708918764,0.8420095016678459,1327,43272,3.0666481789609916
961,Baker,2002,8.258797327394209,0.8169265033407572,6.252561247216035,1.1893095768374164,8.521603563474388,2.8369710467706013,2.26815144766147,0.5567928730512249,2.841425389755011,175,6278,2.7875119464797713
962,Bay,2002,7.252033144084701,0.765728095749578,3.493094982353844,2.9932100659812795,7.289320239373945,3.4263464784410003,2.0102808040509443,0.543002915451895,1.1041123216203774,1946,36003,5.405105130128045
963,Bradford,2002,6.802538442762997,0.8389065169636319,4.37075909201855,1.5928728337808151,6.547961923358555,3.2391994142055163,2.2465218452526243,0.5494264095679766,0.4969489870637052,115,5624,2.0448079658605973
964,Brevard,2002,6.726473579359442,0.533887797606609,3.51278193393795,2.6798038478148816,6.549212187069003,3.4792075897521633,1.9816107326451289,0.3381117565929703,0.6188685028071496,5069,107137,4.731325312450414
965,Broward,2002,7.369949056495773,0.5692736257655836,3.685504951250691,3.1151704794794988,7.737902348743584,3.320081662246475,2.322890232966362,0.4657953483047452,1.4547251531167122,13175,400614,3.2887018426715
966,Calhoun,2002,6.580470162748643,1.0198915009041591,4.537070524412297,1.0235081374321882,6.42631103074141,3.4511754068716094,2.0935804701627485,0.4656419529837251,0.4159132007233273,56,2923,1.9158398905234348
967,Charlotte,2002,7.7588038332756035,0.5994111534464842,2.440133933725898,4.719258746103222,7.440595774160028,3.1514836623946425,2.2993880614247777,0.4659392679829119,1.4301466343378362,1217,23064,5.2766215747485266
968,Citrus,2002,7.058931618322616,0.6447040294001838,3.025003281270508,3.3892243076519226,6.702388764929781,3.3310801942512143,2.332786454915343,0.4411996324977031,0.5769129807061294,674,20966,3.214728608222837
969,Clay,2002,6.19017307229123,0.3840278016722293,3.880260124556997,1.9258851460620032,6.429790455217974,3.2488387296562635,1.9217561848398308,0.2500430100127309,0.9180745277500604,1247,41773,2.9851818160055537
970,Collier,2002,9.473508392431752,0.8318775499027956,1.5211795953013334,7.120451247227623,9.960953971687523,4.118863119848854,2.424249062183401,0.4828181046521179,2.7273349579693877,2362,55266,4.273875438786957
971,Columbia,2002,6.511579386605465,0.8050281660755269,4.1640934696432295,1.54245775088671,6.659294804923848,3.456081785937826,2.1814103901523056,0.3677237638222408,0.6227832255372419,487,14332,3.3979905107451858
972,Miami-Dade,2002,7.676968145680562,0.7586181206696538,3.781910194872232,3.1364398301386776,7.798039570450943,3.897737310954778,2.345805085196735,0.6099389095243671,0.7240365478559797,15301,563340,2.7161217027017432
973,Dixie,2002,7.2392935982339965,1.2370860927152318,4.4887417218543035,1.5134657836644592,7.334216335540839,3.434878587196468,2.5037527593818987,0.44150110375275936,0.941280353200883,45,3083,1.4596172559195588
974,Duval,2002,6.8085594071841244,0.6484630118060789,3.4632237503139915,2.696872645064054,6.880251507159006,3.335845265008792,2.046517834714896,0.3110634890730972,1.097423700075358,6492,206873,3.1381572268976616
975,Escambia,2002,7.084451090231438,0.8544423862342937,3.789363269132055,2.440645434865088,7.0450822416140335,3.2415693976387616,2.1439060861026182,0.4296426897582967,1.1029749815876984,2462,67683,3.6375456170678016
976,Flagler,2002,8.30611390284757,0.5704913456169738,3.0697934115019536,4.665829145728644,8.588637632607481,3.4606365159128982,2.591568955890564,0.8563651591289783,1.3696259073143495,349,10464,3.3352446483180427
977,Franklin,2002,8.54224376731302,1.6364265927977841,1.742382271468144,5.163434903047092,7.948060941828254,4.59764542936288,2.5020775623268703,0.4404432132963989,0.3171745152354571,40,2029,1.9714144898965007
978,Gadsden,2002,8.84515000672676,1.7874344140992868,5.80061886183237,1.2570967307951029,8.709000403605543,3.7080586573388943,2.688281985739271,0.6499394591685725,1.6432127001210817,206,11580,1.778929188255613
979,Gilchrist,2002,6.663169726489322,0.7909329336830273,4.3600599475458965,1.5121768452603972,6.5814911952041975,3.4113900337204948,2.429748969651555,0.42787560884226294,0.26526789059572875,40,3503,1.1418783899514702
980,Glades,2002,8.329390354868062,1.2975432211101,3.666060054595087,3.3657870791628755,7.571428571428571,3.626023657870792,2.64968152866242,0.35304822565969063,0.9426751592356688,32,2416,1.3245033112582782
